,PCA1,PCA2
136,-69.54486585233799,-23.84551827823811
137,126.14838550839693,-74.74832723296234
138,-82.11474208339634,-45.92849471457798
139,95.52489967064447,-82.10938310920912
140,82.37117780071213,12.650795162705677
141,36.36880866079649,-4.511995243933474
142,118.3616566291071,-60.979981779976406
143,42.97599132198591,6.111085859071543
144,-45.11015649738757,-17.813586457364888
145,22.599103126917463,104.68051186556653
146,49.24900704425141,36.959407665541264
147,-22.72684995213768,-16.30512649469116
148,32.773641234656715,-22.79482554281972
149,12.022256265706309,11.057853507449948
150,104.97505559910475,-81.80809896956227
151,105.44125850864667,-45.8710516379574
152,120.849827606041,-65.88826446275051
153,108.25432573589968,-93.54981945418194
154,-54.41570805170087,-22.835440843421495
155,22.906563348998283,84.31506184386463
156,-65.75359820373302,-48.76692926857412
157,-63.28340450231557,-41.86872244539753
158,38.93491787430322,-13.311685470903988
159,-68.20872469822545,-47.309570712328785
160,-84.12816307912678,-62.63731458076761
161,-70.96800356905742,-39.791967328438325
162,-70.54023504664282,-49.05255673750139
163,-46.997586146090455,-41.36256082749541
164,6.126827219658116,13.89175935489703
165,-64.3491217012558,-34.40702182256075
166,45.15038740785989,-19.621315323329473
167,31.480873092316095,-0.5072522104108808
168,47.991045908645575,58.68701745593562
169,32.99055135054451,-31.681943599792064
170,28.95388235223399,34.83048794051779
171,18.32967584017376,64.45547628432615
172,34.52444312093824,57.61322442945693
173,80.88898119869036,-26.911655287620217
174,80.82857232622374,-73.53906331332
175,34.09683884186337,65.45076644949305
176,-51.3517582817782,-49.50379103964198
177,42.69894615799263,24.382729556549076
178,97.0483220169443,-87.28903070452094
179,-37.0037326473038,-23.60546911219158
180,-66.08801162892553,-55.02238099529721
181,127.98060111065308,-70.02170973285894
182,-71.10428781715784,-54.0646075817836
183,28.788804289151276,-29.669521482534975
184,65.08071457069323,43.73068077982216
185,106.46240771002519,-63.416222739930035
186,62.03691116692206,9.163435798142425
187,56.99144389676627,45.93639467736737
188,37.227913786706914,20.695956264094935
189,110.85593812641157,-69.25119829266974
190,72.30938942810585,16.355103221142624
191,37.846856506896714,14.691666763985978
192,-67.99152223295941,-60.865267937854725
193,-19.63285806164375,-5.178080564077367
194,9.043635721461317,-2.4937941991384354
195,-19.194483574977617,-23.027674800824833
196,36.103449651985535,-33.818482830799695
197,105.80486626097516,-36.05014815369459
198,30.35813381529677,65.30076408108303
199,118.27712338783302,-84.26363406855126
200,-70.50174133071799,-56.218839310867935
201,114.8553996511843,-52.23108619376616
202,-32.30870624394455,-34.73728055859804
203,-80.91166659978524,-57.15858539703824
204,33.83364193042975,86.03598348131179
205,26.178202546707514,-3.6132333310910028
206,19.830650888730553,-3.1601551509502532
207,78.77066183103976,-51.44526306957002
208,-19.515486484740947,-36.11509461547314
209,57.391163469444315,-2.2546978711524233
210,-67.69643266620501,-47.329222104314596
211,43.24300967534462,44.018836449458426
212,33.23458599729077,33.33216790354481
213,-59.75241180045687,-59.97107591561409
214,-63.901327136997345,-47.45195305173605
215,130.7396384191606,-86.30206987985642
216,102.07926994575114,-84.80866456756561
217,-22.37305659361339,-32.54882260757161
218,18.852376821744308,78.10250426037685
219,-54.84051408293396,-49.30081094896859
220,-69.7300637809005,-56.690278524222165
221,10.68069109487229,21.700563513832336
222,-74.18898403807235,-44.10640490655314
223,78.43209432152976,-0.23200464921472974
224,-45.4780679353303,-53.386337147230044
225,78.34693871066843,8.048179635743445
226,45.416254904895446,-7.691241771894743
227,80.52594190042645,3.972189691433677
228,22.62296689094395,20.20686466969037
229,57.81920498228599,-15.765935753085351
230,28.96871569137124,10.4191956308877
231,102.06729813956966,-32.76614785098186
232,85.68141990879045,-77.77350516902578
233,45.334607445177944,81.2223626046908
234,-73.22386367350848,-52.04369172838376
235,34.45864148658498,24.556024102211847
236,116.45330944292863,-94.21764681753487
237,124.43989158491823,-86.4858299624619
238,-45.52310837510204,-48.173693765979415
239,-18.769439796777295,-8.270803182613806
240,-67.58660186589823,-63.037595054656805
241,-62.500804653361385,-49.531636123189394
242,35.26037112188206,32.80447663411481
243,-34.11013117519469,-28.24826682851897
244,102.46460590485769,-102.63355730100119
245,85.39806679252011,-24.205423094317116
246,105.96333392364281,-91.05572602068492
247,-23.07764193116388,-8.038098081435566
248,34.973205195877945,-17.650568147135136
249,-68.88635223109316,-50.878091561744476
250,43.16299733675678,66.98043105967402
251,-79.65490120134834,-62.87778987718402
252,46.21287398314183,46.84263434398427
253,37.34601679829271,0.6017702059329526
254,28.15114609229829,-26.431562518660247
255,18.441788693660406,-21.57727670394515
256,108.33727622200696,-78.91806999691218
257,-29.204176330329137,-18.067678977726207
258,133.66339944759127,-51.64716806619639
259,73.39042598919356,-14.305433259445039
260,87.95699587200271,-78.0014298826408
261,32.324017970186446,-2.518684347649306
262,102.49863072893969,-101.01760483512028
263,-61.32019560901135,-61.30118036629464
264,-60.81118068574343,-44.11367337534615
265,-39.21124580585658,-47.50371260921736
266,41.762249895022066,-17.71712622324557
267,16.794190286846575,-11.06365783078381
268,40.67507264216495,-36.87069385961955
269,36.935049256643396,63.944795005381685
270,-49.43063783868814,-38.382089032767865
271,-47.53044324095821,-50.54709392134871
272,-61.449410049334,-35.929367949291745
273,98.32246375972116,-89.75560666820027
274,-67.08269113211004,-45.335210749952395
275,96.5942996967054,-90.06959027771781
276,64.62663818683352,63.64657212198074
277,41.35680962283465,-7.050839323635811
278,91.92804301021272,15.533753065280418
279,37.00118049751749,20.19931052496343
280,36.70627593779857,78.04734422150604
281,26.630061111714113,128.9244158016345
282,-63.493030748045065,-59.01767936050119
283,28.977421368222437,-0.9268066875430998
284,95.05362591812647,-16.648463606399886
285,23.220549085226203,15.417249265739846
286,-23.324611247074092,-28.5732266987471
287,95.9219923995183,-62.59353568663777
288,-81.3847827764242,-51.395467144215125
289,111.38804262028184,-91.05936890719602
290,21.29870810164536,85.77995639249512
291,122.20325699640317,-65.92023740589725
292,113.97022915436189,-75.39235656238766
293,107.12414051516316,-76.27624557697926
294,26.75823677491872,71.64654675229116
295,-65.47471425339494,-27.358542183245564
296,-61.31146566051817,-60.79535964229516
297,100.4995120684334,-69.79161502186847
298,110.91300953226713,-71.746160232667
299,53.81421590229775,-9.37527875184663
300,107.3425388012562,-61.89869681704365
301,-66.80607839183976,-28.533710695584972
302,-65.45415307700085,-48.280241783452546
303,-83.94062253436076,-57.97356624607004
304,106.4414489784031,-79.66737038356435
305,100.81732185335561,-48.63186367481313
306,119.56685757985754,-93.07256662810646
307,57.05067664107396,52.270224678217815
308,60.48825065925765,43.34931370346164
309,-59.434677950764296,-49.257699779190254
310,50.745433052786886,76.66444239324446
311,10.287426040737097,24.83466507332187
312,27.950260275489725,11.295960294051257
313,-72.54128823116878,-52.849462398333664
314,104.47373036685676,-59.59512529902939
315,-59.7451005746465,-50.2884136231043
316,78.71506140420509,0.05103399543572387
317,-77.34578127299355,-56.54848484096131
318,29.074833405567404,116.68322957748943
319,103.46332391429813,-86.94435751803067
320,27.78256540170304,7.451404964443883
321,27.751470014885513,66.72146630276126
322,-25.880719959283297,-26.904705362293235
323,-74.64630823016722,-47.50743809656476
324,55.9650708386115,28.771572065660397
325,7.882614941238989,20.992433128443487
326,-47.50313415513437,-38.80250497337035
327,-20.00018920185212,-18.189188006860537
328,35.379807096582674,-11.106289545613112
329,-37.02663668794697,-16.248401130881295
330,30.46695756501007,75.01378598753459
331,-48.36117877685469,-32.38156349568738
332,-51.86432230738812,-50.37284454045894
333,-85.00154582690219,-53.79003434800928
334,47.2152400265141,18.17519429534236
335,22.563672884714258,105.75344810679195
336,18.656709435961126,59.050258869427545
337,-57.558890812829524,-38.74085040034953
338,36.53571184153141,85.19851157199264
339,105.82428720373102,-78.75300983212385
340,105.29244717531141,-91.12669252245968
341,31.32292991809326,3.094479933056908
342,80.51312072377901,-1.4447476237533663
343,112.05097752179391,-51.97115471165512
344,86.58072750644257,1.2875588120363322
345,23.187588604670452,78.85092103333669
346,-54.25304878245072,-2.1337088624762526
347,24.166376034200184,28.77639152716804
348,124.63222846026743,-69.52761812678952
349,-72.11182826148006,-57.30824717757312
350,46.63185427561992,-25.921055571635545
351,111.04906506348773,-81.765132444346
352,-24.91221881634034,-21.047138838181
353,-48.60011431853019,-21.257370599410038
354,29.12438384627773,-20.76532180704058
355,81.87436140793227,-77.88404073830274
356,42.25294435527448,35.868941532002026
357,-65.69249416474779,-41.92846047176053
358,-69.37336741434311,-52.98261451920389
359,52.75950956741406,-24.417082421424475
360,37.605958983863715,66.40493877222465
361,32.01791669516405,-9.78039683622653
362,36.990273986999135,-10.176771110329026
363,-71.75799107351945,-42.78561468598946
364,-64.64229406414762,-64.25155276201902
365,90.65676496753207,-71.2990655387259
366,47.311507984128795,32.85671393472397
367,105.97231885018414,-91.14409124579564
368,92.21400464060913,-85.02834241366412
369,97.29188394376882,-79.96739494927034
370,22.723912382111447,21.123696415744856
371,104.26809006016401,-95.08956653977313
372,88.2674855447279,-10.77169802933057
373,69.1516243871505,11.419425631824936
374,35.341322512558946,-8.300630624068262
375,34.59146653223501,23.86464365535758
376,119.50500272999882,-70.44244919444445
377,-31.33039058286142,-28.648974379954964
378,45.23224502198323,61.683942946722965
379,73.6537675138223,-5.478067896512943
380,16.74170237547911,12.261886116425664
381,93.8542525868983,-57.6607711743822
382,122.95130877707219,-86.69272736319772
383,-72.33774277201952,-48.8987568905837
384,44.47713835803254,-4.97498226208126
385,-54.4094356834654,-21.580596467767933
386,57.40644461304305,34.77318247495623
387,48.20222226916307,-8.767319713532569
388,103.34846741842016,-76.47593581845655
389,33.53771323314416,13.338579612724995
390,20.385507959981144,16.520616909412958
391,-48.62392930883498,-34.94752874746634
392,24.345603323442536,26.456171554263975
393,116.51393169966775,-92.81941000238255
394,120.01689496484344,-81.86570102058586
395,-70.582157811142,-47.16879317416933
396,28.30913055762471,114.73464313291672
397,1.7390926604189403,-2.969170067631209
398,-56.59311272025304,-58.28649739496961
399,106.30005648774032,-74.6797934374487
400,42.42268107004033,-15.231234352635417
401,75.47982206766076,-16.96865736012803
402,-47.18497362807058,-42.339355510722406
403,23.14497843661444,67.29328814213731
404,65.5222821984884,6.172995540132446
405,-67.94129405112585,-49.10325920357256
406,56.18547204794315,16.92343150328009
407,87.40717182967269,-10.472743213530476
408,87.50058642641838,-12.996160748636363
409,66.35274959440082,3.6677983356348265
410,102.37465628118672,-66.80706955959063
411,-45.45428455295264,-16.727856715558204
412,37.68859536334054,-9.702361118815665
413,117.47213116133778,-107.68542568084172
414,46.77792884729328,29.18806448119422
415,-31.72217257138349,-33.420774603880744
416,116.2461899490232,-84.4938579030286
417,-55.28946837263772,-44.2115994671727
418,16.60145890201348,58.00461861725584
419,-69.38008779864523,-52.418131348957445
420,53.507597961162276,76.1303285103129
421,86.12600633519781,-47.66287991161233
422,92.50986338135317,2.147847951590817
423,102.01088321161917,-69.10313218007587
424,62.208506176411944,3.9481952735743056
425,69.22888831477873,-4.240295451125268
426,-67.7440798176675,-35.807031956495294
427,85.47260428547118,-0.678566570312305
428,30.88284920407017,22.194128385094672
429,113.42230927112557,-80.57994265872956
430,118.6429670755296,-81.56089789490983
431,33.00218554229246,23.037452348208532
432,-81.79778033585569,-47.272147297479556
433,133.69254629945289,-65.92595885225353
434,38.27421918412827,51.61533905516097
435,140.80314714684545,-76.20291777231033
436,111.39979432054433,-57.63686711503906
437,46.49414762154039,-10.453719956172668
438,95.15971450786303,-93.24566777416928
439,29.43134470638179,110.71944702019653
440,7.3952207406926975,-6.915511981688936
441,-64.38344342709657,-22.66081049550664
442,117.85064593605833,-82.09686664973644
443,104.36457186033861,-56.696815485245274
444,-59.79484871962459,-43.9631930675204
445,117.03407073027115,-69.84215254814637
446,105.15403396806903,-94.60863226700806
447,76.45367413611407,-14.871651368947834
448,16.40814807131642,6.494997156186276
449,120.32275210899243,-80.42386611564007
450,-86.41786526876348,-54.34472778690165
451,61.460343992478194,-16.782610555292738
452,-70.31604609048632,-36.845476815517465
453,-68.0312481860131,-60.517309498083854
454,11.108518503251341,68.00013409760923
455,83.21118274780443,1.2490947029818886
456,-57.65802211508467,-24.735103029906913
457,-87.55905027957323,-58.19691148730969
458,125.5166924734684,-81.63743805241405
459,105.27384649687201,-98.00546777689281
460,129.5675987388866,-84.6644138574134
461,105.03788967987198,-47.78119358991079
462,17.293371714685204,18.79237803183303
463,36.66028396924858,32.20784874012541
464,87.21112141422515,-59.33926382128721
465,-31.66191010042471,-9.89368930804468
466,104.77154398243435,-87.29763627803206
467,122.3635201039639,-55.291827705050316
468,-69.29100439591798,-48.289103680165816
469,-64.82411234254688,-60.37048490644309
470,48.384150871787845,-1.8704847847736066
471,-71.46774823674527,-59.810828513592995
472,115.46631792418232,-82.75686441509801
473,32.022638069825945,100.70696028305596
474,42.37226506673017,98.83622551308434
475,-63.83616338833874,-53.497410749702844
476,50.9227406007336,10.014336065352152
477,-71.17433771712327,-61.85086155470243
478,-71.00675190160258,-35.021997940518794
479,49.02813243501166,-11.646709342616143
480,22.75462174162627,-21.620506544948462
481,-22.72684995213768,-16.30512649469116
482,-34.639864197697165,-11.180027181521115
483,59.90517974819038,33.2860667885727
484,-52.66570502787617,-36.994014538556144
485,27.36560836696008,72.6596457593732
486,109.61986367302748,-79.03001722872152
487,39.09960366424522,117.76947939087356
488,123.26954198176445,-86.63276622516456
489,14.937817006207556,27.902372311063505
490,52.415864082266324,51.95329791243964
491,83.9859585762775,6.432587377279158
492,27.399304875261116,21.760552652843028
493,38.571271473345405,94.23449366935631
494,85.7238665705315,-74.14148540595637
495,86.09711879826558,-80.68622723991976
496,103.49006132944092,-97.05409027436076
497,17.713099775444498,32.47923497557697
498,37.00411818142894,47.46197187182668
499,0.5067709393531036,8.229680063452633
500,3.217837957469826,-43.98660594558729
501,97.82571438431373,-88.5663570282206
502,32.55354617709005,50.62934554608216
503,119.25188177894347,-86.41193251599174
504,-55.65002923186048,-43.26828958454862
505,-64.02918035470886,-38.99376891519137
506,-47.87273510797198,-51.949391888991705
507,-29.268525693995585,-30.836701603184284
508,110.76375110934008,-66.66914687867956
509,79.38897383594376,-20.13148905878073
510,13.726222234851484,24.391020382819093
511,109.79925276493587,-85.05244542203245
512,-63.874793482729956,-56.41607496253833
513,91.9395251416277,-84.29120245310354
514,-51.410259125642796,-19.648062679402127
515,-23.86664915727497,-41.30802097455512
516,107.36741411726437,-97.65953160329937
517,-61.160915081754176,-53.36297331356367
518,97.29633620187582,2.563020245817066
519,-15.003989288644696,8.309169212946259
520,24.25569783304831,25.281956586837797
521,-68.33245041367783,-54.22129179657166
522,35.9874205564955,45.21325147073711
523,-54.23659069600404,-34.00869873628936
524,119.56528200792542,-96.60180349915524
525,26.669116429754858,35.47149709744792
526,37.22956167921934,82.20141388369602
527,-66.9123011732698,-40.31065932664619
528,-44.529471650320694,-41.501363284623
529,40.8148932662137,-0.09047997297927231
530,96.05131809386464,-74.39499521430233
531,76.16997456850014,-52.754155794481946
532,97.91395287639739,-19.522904579971552
533,69.9805749443398,-10.665101576711354
534,57.0035909763934,9.56120332198644
535,33.7010496664258,101.2847544504718
536,-83.83752193563983,-46.16344785543555
537,-15.265840706473318,-12.499832357331917
538,114.99079112321009,-71.2704664485227
539,33.869911261870584,15.194434342720394
540,25.524037792749603,97.41428172598296
541,35.8674983172968,55.13711728970258
542,-58.920919665128494,-38.15358391069135
543,106.06853054965711,-42.35639774078685
544,-61.62887582947693,-45.07018304362553
545,-75.76606944567698,-57.820276978384435
546,87.93233499479327,-45.59421558166028
547,33.03207153913236,15.475933277820154
548,-24.475873925978597,-19.7686989780934
549,44.022709961626134,-3.7283981512492934
550,75.10461249471044,7.423596790692947
551,-12.94685792811048,-41.56887887493218
552,86.0700584874398,-81.66839411014551
553,29.579866133876763,-39.44914170414774
554,-23.95610180693009,-15.979638450024453
555,-66.82089960864506,-57.135767415365024
556,49.215729126353494,73.01484180017583
557,-59.665057394408805,-48.1131952704119
558,96.92918764918963,-8.19065095263537
559,30.51974442896385,15.533789309950878
560,24.369501529503545,23.4755361103002
561,42.30419634379235,44.229663900802926
562,36.19021034047696,53.6615738134429
563,-64.55694155229348,-42.10562091554684
564,-38.896133571815135,-41.14583409306866
565,-28.617497097204918,-26.562887003114156
566,-69.817327783598,-37.46761371712744
567,-76.00338319329455,-32.150178736361774
568,52.14481867804034,58.67399066519502
569,77.54995658662213,-64.63687806914422
570,26.05889152744535,45.36813631820934
571,102.79281072117435,-78.03156913553836
572,29.537468214277038,17.981606168064296
573,3.629868656676484,5.479557598617815
574,-51.52072559286669,-43.94099488039771
575,-64.11006270478434,-40.26864488733148
576,-54.39044197527659,-15.935933260118917
577,56.041755932373945,56.60071556702816
578,21.201247344961143,20.079448327269382
579,13.625865181680116,1.297014045559811
580,-32.316656044164326,-29.257123377189828
581,35.87413043028638,23.578105052457776
582,34.27613626391832,24.926670922310784
583,-24.526571882630627,-24.53579302922723
584,44.11254451507201,2.653394925427306
585,32.57496762865716,-8.35952418796393
586,-69.94389528628581,-24.679193573116315
587,18.096991314401627,69.12440051258051
588,77.80889308430898,1.4227322756917853
589,24.912834856172037,7.814952919854051
590,23.766337267212947,14.583901153171567
591,-62.14735142537822,-48.00580424473762
592,56.12777338099386,7.809816564207983
593,104.56385141974823,-96.6755366519162
594,-65.46467553933878,-51.334340929115
595,116.67621646879515,-74.05901320087254
596,-69.60419286728401,-58.62061229892438
597,28.13749689818093,-0.11823209520710787
598,88.63162954662411,-69.4225710298051
599,92.06939853772258,-5.33052052647256
600,-56.87315843207967,-48.95660468709056
601,55.604128090139305,-45.26521854043173
602,74.19407309074073,-3.743667427192272
603,38.41276614753889,75.69638450199912
604,-73.00512759732035,-56.265028918608785
605,25.456780379058372,67.91548607020097
606,-70.9438159533996,-50.113602977529446
607,94.15330444077523,-51.629203432711094
608,-75.57907999328289,-50.71661040728508
609,36.66289696993185,71.91334148388843
610,-61.43413097253709,-41.74603963303527
611,116.38442941885589,-70.56898355460063
612,52.3780871309534,-1.5570619389415608
613,-78.23660177325677,-45.03540883286098
614,-72.97202511657454,-50.339584633540014
615,44.54992546344324,83.2687169816635
616,36.477984303095425,-13.046694483023305
617,88.92319474942941,-8.133950944964566
618,32.1844051642133,109.01938142176262
619,86.46336073812176,-56.406694395160734
620,34.0700777504139,75.43382731389445
621,4.1245588352609,16.516249912034233
622,95.89873291733984,-82.02488784355447
623,-6.365377705832376,2.6627037693175635
624,-58.0413362717747,-53.44185368160298
625,-46.601686322950606,-23.184890519042142
626,99.9125376188848,-69.93143490495015
627,101.85320428548505,-88.23366725727634
628,-81.84655980291268,-49.679230503522646
629,-32.2748516345234,-39.84927191920677
630,26.439779735964628,17.664427129344443
631,2.6203600682993953,0.05662105238773396
632,93.74505026971259,-13.096734976094961
633,-63.65663369111952,-56.57323507734633
634,37.08572919950027,4.744998956678721
635,-50.217639567496846,-17.6246661812222
636,-63.14891584958626,-26.368323605734837
637,-75.74770772384576,-49.69140325320434
638,20.545105536954694,4.801737047020529
639,116.60570682697967,-79.80164912780413
640,56.97126227211731,28.69571674113701
641,45.084057883573564,-20.67579681256403
642,33.66816089510395,52.29765605261691
643,-61.56988254088525,-55.777589815131996
644,-68.9021098525531,-45.37234181304056
645,-58.31899467149279,-53.91369088628732
646,44.523752918340435,-19.486833126838672
647,106.85762615569145,-70.77013338733319
648,-76.21271458877003,-42.07908480747815
649,33.71371121815733,17.344171409386576
650,42.62011235159592,-5.496033840105608
651,91.56284016067,-78.15088587870389
652,81.53772895178669,7.007070163783306
653,-80.55846125519027,-37.47327497225128
654,127.61882556482826,-66.33204676212198
655,-76.47216778882127,-55.68026865611865
656,23.748166598784774,17.03283624286818
657,22.409261950658056,16.71815319845117
658,-67.21534985944511,-43.79471606422895
659,75.84080366214066,2.943765840004263
660,108.53173637924006,-96.38389507434995
661,93.82144676331905,-85.07400493563132
662,30.002456182243527,115.11043090731388
663,-52.24788460301983,-44.4880137379668
664,6.550190588443468,19.488186193933466
665,105.78225695161203,-62.544130494989716
666,23.65571928493868,24.031357714650557
667,-37.18783635652264,-18.015603651299227
668,-59.501591984483554,-43.650721895649085
669,32.29748766793668,-21.475292333791845
670,-60.48571088230491,-31.936272413455196
671,93.56092386284651,-104.09530015155333
672,48.986621611739665,36.19756185320744
673,60.80635538784197,-26.79656004967904
674,117.08793906066764,-64.30791173618101
675,25.12847901294293,60.652215735863706
676,58.10364442602723,12.024833677716021
677,-71.35357411305432,-65.98453203825676
678,-44.4511824518223,-42.03333917414771
679,48.561823385356696,61.137421094309666
680,-58.02782380431859,-41.07310193590422
681,31.604248677761717,76.84281412125529
682,-63.68331078640635,-43.83934156459405
683,36.82380876722455,111.70271018630143
684,53.81288009484351,1.711818441709843
685,9.671752028216611,29.401157913028975
686,106.19488042665559,-77.9270536331907
687,116.3906998788106,-92.82938475366439
688,104.61352760543576,-57.347169973651454
689,39.68315735701548,-14.8508221608203
690,102.34648779660793,-71.74839122703354
691,-50.628821815859446,-59.74892541246341
692,17.711079318862243,21.951553140824682
693,37.19181242975279,75.17751362010137
694,37.353659014094475,106.00687878271766
695,-72.30602275366505,-64.27793698211791
696,32.637051169028695,96.69842209611579
697,6.75150118350098,-27.96264999255754
698,22.16593152988738,66.38874502275019
699,40.37776111232513,-12.49837153690101
700,87.6745992236046,7.059383311375327
701,-69.99746479797398,-65.32423499207593
702,121.88454763440853,-91.30054557868094
703,-58.33442681829574,-48.78255760457956
704,-53.849666307271676,-42.27868414028127
705,79.77931417936301,11.737846213470908
706,26.285912922605817,17.28078393530667
707,88.83018692971278,-18.555229499834823
708,-75.84172528730555,-33.32881555863593
709,97.51181741077642,-67.33704431918626
710,85.09936130044203,-33.87564992757164
711,75.47212898754654,-4.239659375350869
712,78.486578500041,11.028187616619562
713,8.559987655936887,-0.53836337073568
714,-34.978056577693984,-27.273619552400085
715,123.8752536344048,-69.49199502516508
716,117.72279824667064,-94.33444012509403
717,20.693211756334698,30.270699380868745
718,116.039456586791,-61.36749050781765
719,30.775710946079936,28.174685520524722
720,97.53421019489437,-18.58250357934249
721,102.66690049440948,-83.38406215606247
722,-30.059769119875565,-9.388041022969539
723,147.40226775724145,-89.68631866916074
724,36.26303967039277,-7.936211953942375
725,106.63132399741762,-92.33529229204211
726,10.972770180131885,17.08842655226515
727,120.30348934842128,-92.97978123905428
728,110.34873914183565,-80.3718007544612
729,92.13523034482614,-44.683482228971585
730,106.83842403337184,-98.66904198922374
731,23.92784170027878,-30.775835406965378
732,47.52837241653866,-6.388532262732637
733,-75.69245025695722,-51.69220523727287
